game_id,date,team_id,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
11273,11/19/22,20,106,35,98,71.4,25,32,78.1,11,43,25.6,10,43,53,23,15,6,10,4,-1,240
11274,11/19/22,7,132,49,92,53.3,26,32,81.3,8,28,28.6,8,43,51,25,25,7,20,8,10,240
11274,11/19/22,5,122,44,110,81.3,20,24,83.3,14,44,31.8,17,35,52,24,33,11,15,6,-10,240
11275,11/19/22,27,110,40,78,51.3,17,26,65.4,13,28,46.4,6,35,41,28,18,5,18,5,8,240
11275,11/19/22,21,102,41,90,65.4,8,21,38.1,12,36,33.3,8,34,42,22,18,8,13,7,-8,240
11276,11/19/22,6,107,41,89,46.1,20,25,80,5,21,23.8,13,33,46,27,19,6,11,6,-1,240
11276,11/19/22,26,108,38,77,80,20,22,90.9,12,28,42.9,6,35,41,25,25,4,16,7,1,240
11277,11/19/22,14,91,29,86,33.7,27,32,84.4,6,28,21.4,14,35,49,15,24,8,17,4,-8,240
11277,11/19/22,15,99,33,82,84.4,21,27,77.8,12,41,29.3,12,33,45,25,26,8,15,10,8,240
11278,11/19/22,19,121,39,93,41.9,29,40,72.5,14,39,35.9,17,40,57,26,13,4,11,7,11,240
11278,11/19/22,25,110,45,96,72.5,9,11,81.8,11,34,32.4,8,35,43,34,28,5,11,9,-11,240
11279,11/19/22,8,127,46,77,59.7,22,28,78.6,13,32,40.6,6,38,44,29,19,5,10,3,28,240
11279,11/19/22,9,99,38,90,78.6,13,18,72.2,10,30,33.3,13,23,36,24,20,4,13,1,-28,240
11280,11/19/22,23,109,43,87,49.4,10,13,76.9,13,35,37.1,7,30,37,24,18,13,13,3,-8,240
11280,11/19/22,2,117,41,85,76.9,15,17,88.2,20,46,43.5,11,35,46,28,13,6,17,3,8,240
11281,11/19/22,40,134,51,91,56,16,24,66.7,16,31,51.6,11,25,36,32,28,6,17,3,1,240
11281,11/19/22,28,133,49,94,66.7,26,28,92.9,9,30,30,12,30,42,29,25,7,14,6,-1,240
11282,11/19/22,11,111,41,91,45.1,11,20,55,18,50,36,12,39,51,32,26,8,18,3,10,240
11282,11/19/22,24,101,30,87,55,32,34,94.1,9,34,26.5,13,32,45,16,16,8,16,7,-10,240
11283,11/19/22,17,128,43,78,55.1,35,40,87.5,7,20,35,7,37,44,29,24,2,16,7,7,240
11283,11/19/22,10,121,43,92,87.5,24,32,75,11,34,32.4,10,27,37,27,30,9,11,4,-7,240
11284,11/19/22,1,124,46,92,50,25,32,78.1,7,25,28,11,39,50,23,20,5,15,5,2,240
11284,11/19/22,38,122,48,108,78.1,18,22,81.8,8,37,21.6,17,34,51,27,25,11,14,6,-2,240
11285,11/20/22,15,114,41,90,45.6,14,19,73.7,18,46,39.1,12,30,42,27,18,5,15,6,1,240
11285,11/20/22,26,113,39,91,73.7,19,26,73.1,16,42,38.1,11,30,41,16,17,8,11,6,-1,240
11286,11/20/22,27,109,34,71,47.9,27,32,84.4,14,32,43.8,4,35,39,21,24,10,22,1,-3,240
11286,11/20/22,22,112,40,85,84.4,20,24,83.3,12,36,33.3,8,35,43,28,25,9,20,2,3,240
11287,11/20/22,29,113,39,83,47,22,27,81.5,13,42,31,10,33,43,27,22,11,18,8,-5,240
11287,11/20/22,40,118,42,91,81.5,20,23,87,14,39,35.9,11,31,42,23,20,6,13,4,5,240
11288,11/20/22,16,119,44,81,54.3,10,19,52.6,21,40,52.5,7,28,35,32,20,9,13,1,22,240
11288,11/20/22,31,97,36,87,52.6,18,21,85.7,7,26,26.9,15,28,43,22,13,4,15,2,-22,240
11289,11/20/22,28,116,43,101,42.6,13,18,72.2,17,39,43.6,22,38,60,35,22,3,13,8,21,240
11289,11/20/22,24,95,34,85,72.2,20,25,80,7,25,28,10,29,39,20,15,4,11,7,-21,240
11290,11/20/22,41,106,40,93,43,13,18,72.2,13,34,38.2,14,35,49,19,19,6,17,13,4,240
11290,11/20/22,5,102,39,100,72.2,16,23,69.6,8,32,25,15,36,51,19,18,5,13,5,-4,240
11291,11/20/22,30,137,47,85,55.3,31,35,88.6,12,35,34.3,8,33,41,29,18,4,11,0,8,240
11291,11/20/22,10,129,47,89,88.6,20,23,87,15,29,51.7,10,25,35,20,24,4,12,3,-8,240
11292,11/21/22,4,127,50,83,60.2,11,15,73.3,16,34,47.1,5,40,45,33,25,5,19,5,12,240
11292,11/21/22,19,115,43,99,73.3,17,31,54.8,12,37,32.4,13,31,44,28,12,13,10,0,-12,240
11293,11/21/22,7,113,44,83,53,12,16,75,13,37,35.1,13,36,49,31,23,7,20,1,26,240
11293,11/21/22,20,87,31,80,75,19,22,86.4,6,31,19.4,11,19,30,17,16,6,16,3,-26,240
11294,11/21/22,14,120,41,90,45.6,23,27,85.2,15,45,33.3,12,33,45,24,12,13,14,1,-7,240
11294,11/21/22,11,127,46,86,85.2,11,15,73.3,24,47,51.1,8,32,40,38,22,8,17,5,7,240
11295,11/21/22,8,97,35,78,44.9,12,21,57.1,15,42,35.7,6,30,36,24,18,5,13,3,-1,240
11295,11/21/22,9,98,37,78,57.1,15,19,78.9,9,27,33.3,4,40,44,22,20,10,16,5,1,240
11296,11/21/22,17,123,45,85,52.9,21,24,87.5,12,34,35.3,5,49,54,29,10,5,15,2,31,240
11296,11/21/22,31,92,41,105,87.5,3,10,30,7,34,20.6,13,31,44,26,17,7,10,2,-31,240
11297,11/22/22,7,114,42,70,60,20,23,87,10,19,52.6,3,34,37,24,17,8,20,3,12,240
11297,11/22/22,1,102,38,87,87,15,17,88.2,11,34,32.4,10,25,35,24,21,11,17,3,-12,240
11298,11/22/22,15,123,43,86,50,24,27,88.9,13,46,28.3,12,36,48,32,23,9,21,5,21,240
11298,11/22/22,26,102,36,85,88.9,19,25,76,11,35,31.4,12,26,38,20,25,10,17,2,-21,240
11299,11/22/22,6,121,46,89,51.7,15,20,75,14,29,48.3,8,43,51,26,19,10,15,1,14,240
11299,11/22/22,2,107,38,87,75,12,17,70.6,19,50,38,5,33,38,28,18,3,15,4,-14,240
11300,11/22/22,21,119,47,86,54.7,16,25,64,9,28,32.1,10,32,42,31,17,12,14,8,8,240
11300,11/22/22,29,111,44,93,64,15,19,78.9,8,29,27.6,12,28,40,19,17,5,16,3,-8,240
11301,11/22/22,22,105,37,85,43.5,17,20,85,14,47,29.8,6,34,40,30,25,9,18,6,4,240
11301,11/22/22,20,101,35,90,85,20,30,66.7,11,38,28.9,12,34,46,26,20,9,15,5,-4,240
11302,11/22/22,23,128,49,91,53.8,15,21,71.4,15,42,35.7,11,39,50,30,16,15,14,5,45,240
11302,11/22/22,11,83,28,74,71.4,17,19,89.5,10,43,23.3,4,30,34,17,20,9,27,5,-45,240
11303,11/22/22,25,119,43,88,48.9,25,32,78.1,8,24,33.3,11,27,38,25,18,5,14,5,-10,240
11303,11/22/22,24,129,51,97,78.1,16,20,80,11,34,32.4,14,34,48,21,28,10,15,2,10,240
11304,11/22/22,16,121,47,91,51.6,18,19,94.7,9,24,37.5,12,29,41,26,20,6,16,6,7,240
11304,11/22/22,40,114,40,89,94.7,22,24,91.7,12,38,31.6,16,29,45,22,18,8,17,5,-7,240
11305,11/23/22,27,115,43,99,43.4,13,16,81.3,16,32,50,20,29,49,19,12,9,10,4,9,240
11305,11/23/22,4,106,44,80,81.3,9,13,69.2,9,28,32.1,4,31,35,31,15,5,15,13,-9,240
11306,11/23/22,19,109,41,91,45.1,19,30,63.3,8,30,26.7,13,36,49,26,23,12,18,10,-4,240
11306,11/23/22,30,113,39,90,63.3,20,27,74.1,15,45,33.3,9,36,45,27,25,11,20,2,4,240
11307,11/23/22,9,108,43,86,50,17,26,65.4,5,19,26.3,15,27,42,28,21,7,18,8,-2,240
11307,11/23/22,10,110,45,88,65.4,12,14,85.7,8,28,28.6,12,28,40,27,24,7,16,5,2,240
11308,11/23/22,28,115,48,102,47.1,3,5,60,16,34,47.1,8,41,49,23,22,8,15,7,10,240
11308,11/23/22,17,105,36,85,60,29,35,82.9,4,22,18.2,7,38,45,19,12,8,17,7,-10,240
11309,11/24/22,5,107,44,92,47.8,13,21,61.9,6,23,26.1,11,33,44,25,15,8,16,1,6,240
11309,11/24/22,27,101,38,86,61.9,16,18,88.9,9,38,23.7,8,37,45,20,23,9,19,3,-6,240
11310,11/24/22,7,114,41,74,55.4,20,23,87,12,27,44.4,11,28,39,22,14,4,17,4,18,240
11310,11/24/22,29,96,35,78,87,13,13,100,13,31,41.9,11,21,32,28,24,9,17,4,-18,240
11311,11/24/22,15,101,37,96,38.5,11,16,68.8,16,44,36.4,13,17,30,25,16,16,13,5,-14,240
11311,11/24/22,22,115,47,77,68.8,13,17,76.5,8,22,36.4,8,42,50,31,18,9,23,10,14,240
11312,11/24/22,1,115,41,92,44.6,22,23,95.7,11,30,36.7,10,37,47,23,20,9,13,6,9,240
11312,11/24/22,30,106,41,89,95.7,15,21,71.4,9,31,29,10,38,48,27,23,6,19,2,-9,240
11313,11/24/22,2,125,45,84,53.6,18,21,85.7,17,34,50,6,32,38,29,22,4,12,4,13,240
11313,11/24/22,8,112,44,82,85.7,13,21,61.9,11,31,35.5,5,30,35,20,23,4,14,3,-13,240
11314,11/24/22,20,113,39,93,41.9,19,22,86.4,16,41,39,14,39,53,20,18,7,13,5,8,240
11314,11/24/22,41,105,42,89,86.4,11,19,57.9,10,38,26.3,7,36,43,27,20,7,14,5,-8,240
11315,11/24/22,38,98,36,101,35.6,19,25,76,7,29,24.1,23,29,52,16,13,12,14,2,-14,240
11315,11/24/22,4,112,45,82,76,5,7,71.4,17,38,44.7,7,32,39,32,24,10,21,11,14,240
11316,11/24/22,21,113,41,90,45.6,19,25,76,12,38,31.6,11,37,48,24,17,5,20,3,-5,240
11316,11/24/22,6,118,43,87,76,14,18,77.8,18,42,42.9,5,30,35,30,20,9,13,12,5,240
11317,11/24/22,25,126,42,97,43.3,24,28,85.7,18,40,45,12,27,39,26,27,6,10,7,-5,240
11317,11/24/22,9,131,42,88,85.7,33,41,80.5,14,38,36.8,17,38,55,31,24,4,19,8,5,240
11318,11/24/22,31,110,41,85,48.2,18,28,64.3,10,34,29.4,8,29,37,31,23,11,20,1,-19,240
11318,11/24/22,23,129,47,82,64.3,21,30,70,14,33,42.4,8,34,42,33,22,8,21,5,19,240
11319,11/24/22,40,116,41,83,49.4,16,19,84.2,18,41,43.9,7,31,38,31,21,4,16,7,-9,240
11319,11/24/22,10,125,44,89,84.2,25,27,92.6,12,24,50,8,30,38,24,20,9,7,2,9,240
11320,11/24/22,11,124,48,97,49.5,9,13,69.2,19,51,37.3,12,33,45,36,26,11,13,5,17,240
11320,11/24/22,16,107,39,86,69.2,18,27,66.7,11,28,39.3,10,33,43,22,13,5,17,2,-17,240
11321,11/25/22,5,110,40,89,44.9,22,32,68.8,8,25,32,15,40,55,24,18,6,18,4,2,240
11321,11/25/22,22,108,41,96,68.8,17,18,94.4,9,41,22,11,34,45,24,27,7,16,9,-2,240
11322,11/26/22,26,99,34,80,42.5,22,27,81.5,9,35,25.7,9,26,35,20,15,7,14,6,-8,240
11322,11/26/22,27,107,39,82,81.5,15,18,83.3,14,36,38.9,13,34,47,25,19,7,16,1,8,240
11323,11/26/22,24,129,46,105,43.8,24,28,85.7,13,41,31.7,12,32,44,27,35,7,10,5,-3,240
11323,11/26/22,29,132,42,85,85.7,38,51,74.5,10,32,31.3,12,35,47,24,24,3,13,3,3,240
11324,11/26/22,2,122,41,83,49.4,24,27,88.9,16,37,43.2,4,34,38,27,24,9,10,6,18,240
11324,11/26/22,30,104,36,87,88.9,23,26,88.5,9,36,25,11,34,45,20,22,3,18,4,-18,240
11325,11/26/22,15,128,43,86,50,30,38,78.9,12,34,35.3,5,36,41,28,11,13,10,4,11,240
11325,11/26/22,4,117,47,88,78.9,8,10,80,15,41,36.6,5,33,38,27,28,2,19,8,-11,240
11326,11/26/22,20,110,42,89,47.2,19,23,82.6,7,26,26.9,10,37,47,24,19,5,13,5,3,240
11326,11/26/22,41,107,40,93,82.6,16,20,80,11,39,28.2,13,32,45,27,18,7,12,9,-3,240
11327,11/26/22,14,128,41,87,47.1,34,41,82.9,12,35,34.3,22,37,59,25,29,9,22,4,6,240
11327,11/26/22,1,122,39,82,82.9,29,36,80.6,15,39,38.5,6,22,28,14,26,9,14,6,-6,240
11328,11/26/22,19,132,47,91,51.6,20,27,74.1,18,38,47.4,13,33,46,26,20,4,14,4,21,240
11328,11/26/22,23,111,37,86,74.1,27,31,87.1,10,31,32.3,11,30,41,26,22,9,13,4,-21,240
11329,11/26/22,21,117,42,83,50.6,18,25,72,15,32,46.9,8,35,43,27,22,4,13,9,15,240
11329,11/26/22,7,102,34,87,72,22,26,84.6,12,33,36.4,10,31,41,12,17,9,9,2,-15,240
11330,11/26/22,25,123,44,95,46.3,28,32,87.5,7,29,24.1,10,40,50,24,21,7,13,5,4,240
11330,11/26/22,6,119,44,101,87.5,19,23,82.6,12,33,36.4,14,33,47,25,24,5,15,4,-4,240
11331,11/26/22,31,94,38,100,38,12,16,75,6,33,18.2,20,30,50,21,18,11,16,3,-11,240
11331,11/26/22,17,105,40,83,75,17,20,85,8,27,29.6,10,39,49,28,16,12,22,5,11,240
11332,11/26/22,28,108,42,87,48.3,17,26,65.4,7,29,24.1,11,32,43,25,18,7,13,7,6,240
11332,11/26/22,10,102,39,92,65.4,15,16,93.8,9,26,34.6,19,30,49,21,22,6,19,3,-6,240
11333,11/26/22,11,129,52,101,51.5,5,6,83.3,20,45,44.4,16,33,49,33,15,8,21,3,11,240
11333,11/26/22,40,118,46,97,83.3,15,17,88.2,11,45,24.4,15,27,42,28,15,12,13,6,-11,240
11334,11/26/22,16,104,37,68,54.4,19,34,55.9,11,22,50,4,29,33,22,20,1,14,5,-10,240
11334,11/26/22,9,114,44,89,55.9,16,23,69.6,10,30,33.3,10,27,37,27,24,9,6,5,10,240
11335,11/26/22,38,105,38,88,43.2,21,26,80.8,8,26,30.8,17,31,48,20,21,10,13,2,5,240
11335,11/26/22,8,100,35,73,80.8,19,24,79.2,11,39,28.2,4,30,34,28,26,7,16,5,-5,240
11336,11/27/22,14,118,45,86,52.3,10,14,71.4,18,36,50,11,42,53,25,19,9,25,3,13,240
11336,11/27/22,25,105,38,97,71.4,19,23,82.6,10,44,22.7,16,25,41,19,15,12,15,3,-13,240
11337,11/27/22,31,138,53,105,50.5,14,20,70,18,37,48.6,17,30,47,33,32,8,10,5,-5,240
11337,11/27/22,17,143,47,81,70,32,37,86.5,17,33,51.5,3,36,39,25,20,4,17,7,5,240
11338,11/27/22,28,113,42,92,45.7,23,30,76.7,6,22,27.3,18,30,48,23,20,8,6,6,1,240
11338,11/27/22,40,112,40,79,76.7,19,25,76,13,32,40.6,8,32,40,20,19,5,12,2,-1,240
11339,11/27/22,4,111,41,78,52.6,14,18,77.8,15,35,42.9,4,34,38,27,24,6,8,2,14,240
11339,11/27/22,29,97,35,79,77.8,15,22,68.2,12,33,36.4,11,31,42,27,16,4,13,2,-14,240
11340,11/27/22,22,114,39,88,44.3,22,29,75.9,14,35,40,6,25,31,22,19,7,14,2,-23,240
11340,11/27/22,11,137,50,87,75.9,17,20,85,20,47,42.6,8,39,47,36,26,7,16,6,23,240
11341,11/27/22,16,114,42,94,44.7,24,32,75,6,32,18.8,18,44,62,33,18,7,18,4,14,240
11341,11/27/22,15,100,36,94,75,19,23,82.6,9,42,21.4,9,30,39,23,28,14,13,4,-14,240
11342,11/27/22,1,98,35,88,39.8,18,19,94.7,10,36,27.8,8,34,42,24,12,6,12,3,-8,240
11342,11/27/22,20,106,40,82,94.7,17,19,89.5,9,33,27.3,6,40,46,28,16,8,14,5,8,240
11343,11/27/22,2,130,44,80,55,26,26,100,16,34,47.1,10,28,38,25,23,2,14,5,9,240
11343,11/27/22,41,121,44,82,100,26,33,78.8,7,28,25,6,23,29,23,21,8,4,1,-9,240
11344,11/27/22,10,94,36,79,45.6,14,26,53.8,8,28,28.6,7,29,36,14,26,9,16,6,-8,240
11344,11/27/22,7,102,33,77,53.8,28,33,84.8,8,28,28.6,10,31,41,14,20,3,14,4,8,240
11345,11/27/22,24,123,44,87,50.6,25,30,83.3,10,30,33.3,12,30,42,30,27,3,8,7,-4,240
11345,11/27/22,19,127,46,95,83.3,23,31,74.2,12,32,37.5,16,34,50,32,23,4,11,2,4,240
11346,11/27/22,26,103,36,79,45.6,19,25,76,12,40,30,7,19,26,21,20,9,16,4,-30,240
11346,11/27/22,27,133,50,77,76,22,27,81.5,11,27,40.7,6,37,43,32,19,10,16,8,30,240
11347,11/28/22,21,124,48,86,55.8,11,15,73.3,17,37,45.9,8,32,40,28,24,8,14,5,9,240
11347,11/28/22,8,115,41,80,73.3,16,25,64,17,41,41.5,6,26,32,23,17,6,13,2,-9,240
11348,11/29/22,27,104,39,86,45.3,16,18,88.9,10,28,35.7,10,27,37,23,19,10,12,3,3,240
11348,11/29/22,1,101,37,74,88.9,15,22,68.2,12,27,44.4,8,34,42,26,21,7,20,6,-3,240
11349,11/29/22,41,142,52,91,57.1,23,27,85.2,15,31,48.4,7,27,34,31,25,12,7,5,15,240
11349,11/29/22,22,127,42,84,85.2,36,42,85.7,7,27,25.9,15,30,45,20,23,4,18,3,-15,240
11350,11/29/22,2,140,55,93,59.1,6,7,85.7,24,52,46.2,9,30,39,40,18,10,16,5,35,240
11350,11/29/22,5,105,42,86,85.7,10,15,66.7,11,29,37.9,13,24,37,28,14,7,20,2,-35,240
11351,11/29/22,4,109,44,81,54.3,12,14,85.7,9,28,32.1,8,34,42,20,19,7,18,8,7,240
11351,11/29/22,26,102,38,80,85.7,13,22,59.1,13,31,41.9,9,26,35,18,18,9,18,5,-7,240
11352,11/29/22,38,100,37,84,44,14,17,82.4,12,28,42.9,7,38,45,23,17,4,12,5,12,240
11352,11/29/22,7,88,34,90,82.4,13,16,81.3,7,38,18.4,13,34,47,21,18,7,10,3,-12,240
11353,11/29/22,23,105,39,87,44.8,18,20,90,9,32,28.1,14,35,49,21,18,12,22,8,4,240
11353,11/29/22,25,101,34,92,90,21,23,91.3,12,38,31.6,18,29,47,16,22,11,19,4,-4,240
11354,11/29/22,9,129,50,88,56.8,17,20,85,12,30,40,13,30,43,31,22,8,14,4,16,240
11354,11/29/22,14,113,39,85,85,19,25,76,16,44,36.4,12,25,37,25,20,4,17,2,-16,240
11355,11/29/22,40,107,41,85,48.2,6,15,40,19,49,38.8,9,36,45,30,17,5,14,4,-7,240
11355,11/29/22,6,114,43,93,40,22,25,88,6,22,27.3,13,37,50,21,17,6,8,3,7,240
11356,11/29/22,30,117,46,88,52.3,16,18,88.9,9,25,36,8,29,37,32,15,9,16,7,-5,240
11356,11/29/22,28,122,50,94,88.9,12,14,85.7,10,32,31.3,11,34,45,26,20,9,17,7,5,240
11357,11/29/22,17,115,40,93,43,24,31,77.4,11,31,35.5,18,39,57,23,16,3,14,7,-1,240
11357,11/29/22,15,116,43,105,77.4,13,16,81.3,17,49,34.7,12,37,49,29,24,6,10,10,1,240
11358,11/30/22,10,110,42,83,50.6,13,20,65,13,39,33.3,7,23,30,28,17,7,16,4,-30,240
11358,11/30/22,24,140,54,96,65,16,21,76.2,16,35,45.7,17,34,51,31,19,9,14,1,30,240
11359,11/30/22,8,116,42,91,46.2,17,27,63,15,44,34.1,8,31,39,21,21,7,14,4,3,240
11359,11/30/22,11,113,42,88,63,18,23,78.3,11,43,25.6,10,40,50,27,23,6,18,3,-3,240
11360,11/30/22,29,112,42,90,46.7,11,15,73.3,17,35,48.6,9,34,43,24,23,6,11,7,-6,240
11360,11/30/22,16,118,41,89,73.3,23,28,82.1,13,31,41.9,14,34,48,26,18,6,13,7,6,240
11361,12/1/22,7,113,45,74,60.8,8,10,80,15,29,51.7,6,34,40,28,13,10,19,3,28,240
11361,12/1/22,27,85,32,77,80,15,18,83.3,6,26,23.1,7,23,30,19,11,7,16,1,-28,240
11362,12/1/22,26,108,39,79,49.4,22,25,88,8,27,29.6,6,27,33,26,21,5,18,3,-17,240
11362,12/1/22,1,125,51,94,88,15,19,78.9,8,32,25,14,35,49,25,17,8,12,3,17,240
11363,12/1/22,2,134,46,83,55.4,20,23,87,22,45,48.9,11,30,41,32,18,7,18,0,13,240
11363,12/1/22,20,121,47,90,87,9,9,100,18,40,45,9,23,32,25,21,8,15,3,-13,240
11364,12/1/22,4,113,39,84,46.4,24,26,92.3,11,26,42.3,4,31,35,22,25,8,9,7,6,240
11364,12/1/22,41,107,39,89,92.3,23,34,67.6,6,24,25,14,37,51,19,21,6,14,5,-6,240
11365,12/1/22,24,103,42,100,42,13,20,65,6,30,20,19,36,55,18,20,2,8,3,-6,240
11365,12/1/22,21,109,39,90,65,21,26,80.8,10,35,28.6,14,38,52,23,15,3,6,6,6,240
11366,12/1/22,22,109,41,89,46.1,15,19,78.9,12,39,30.8,5,24,29,26,25,13,13,11,8,240
11366,12/1/22,19,101,37,87,78.9,18,30,60,9,26,34.6,20,39,59,17,20,7,27,4,-8,240
11367,12/1/22,23,126,45,86,52.3,22,26,84.6,14,33,42.4,12,40,52,28,16,10,20,4,18,240
11367,12/1/22,38,108,42,88,84.6,13,19,68.4,11,38,28.9,3,27,30,29,21,12,16,7,-18,240
11368,12/1/22,25,119,48,94,51.1,14,21,66.7,9,27,33.3,15,37,52,17,20,4,12,4,8,240
11368,12/1/22,31,111,41,92,66.7,19,25,76,10,37,27,13,31,44,27,20,5,11,2,-8,240
11369,12/1/22,9,120,44,83,53,15,20,75,17,32,53.1,8,34,42,30,21,6,12,8,20,240
11369,12/1/22,14,100,37,88,75,14,18,77.8,12,41,29.3,10,29,39,18,20,5,14,6,-20,240
11370,12/1/22,28,132,49,93,52.7,19,21,90.5,15,33,45.5,10,36,46,22,28,3,14,5,19,240
11370,12/1/22,6,113,41,82,90.5,27,33,81.8,4,25,16,5,30,35,21,19,5,12,6,-19,240
11371,12/1/22,40,125,45,82,54.9,21,28,75,14,32,43.8,13,33,46,24,24,4,17,7,13,240
11371,12/1/22,16,112,37,93,75,28,36,77.8,10,30,33.3,17,22,39,16,23,9,11,5,-13,240
11372,12/1/22,30,137,48,95,50.5,25,29,86.2,16,43,37.2,11,47,58,28,25,8,18,5,23,240
11372,12/1/22,15,114,40,100,86.2,22,30,73.3,12,37,32.4,12,35,47,28,21,8,15,5,-23,240
11373,12/1/22,17,128,48,97,49.5,18,26,69.2,14,37,37.8,13,35,48,28,18,5,8,6,19,240
11373,12/1/22,29,109,42,90,69.2,17,21,81,8,24,33.3,12,33,45,21,25,4,12,5,-19,240
11374,12/2/22,10,131,51,94,54.3,14,24,58.3,15,35,42.9,13,39,52,29,26,9,13,0,6,240
11374,12/2/22,8,125,46,86,58.3,14,29,48.3,19,46,41.3,4,26,30,25,24,8,13,7,-6,240
11375,12/3/22,5,117,40,95,42.1,25,31,80.6,12,29,41.4,19,26,45,25,24,6,4,3,1,240
11375,12/3/22,41,116,39,86,80.6,26,35,74.3,12,33,36.4,18,38,56,23,23,3,14,9,-1,240
11376,12/3/22,1,117,49,88,55.7,9,14,64.3,10,28,35.7,12,31,43,24,14,7,12,3,8,240
11376,12/3/22,9,109,45,85,64.3,7,13,53.8,12,32,37.5,9,24,33,31,12,8,16,0,-8,240
11377,12/3/22,2,116,40,87,46,21,28,75,15,45,33.3,7,41,48,26,18,6,20,2,-4,240
11377,12/3/22,20,120,48,101,75,13,18,72.2,11,35,31.4,12,38,50,19,24,11,17,3,4,240
11378,12/3/22,4,114,44,82,53.7,15,22,68.2,11,32,34.4,7,34,41,27,27,7,18,5,9,240
11378,12/3/22,38,105,38,87,68.2,22,30,73.3,7,24,29.2,11,32,43,16,19,7,14,2,-9,240
11379,12/3/22,7,107,41,84,48.8,9,9,100,16,42,38.1,5,28,33,22,14,7,13,5,11,240
11379,12/3/22,26,96,40,81,100,8,12,66.7,8,23,34.8,11,29,40,19,13,6,18,4,-11,240
11380,12/3/22,21,129,50,94,53.2,12,15,80,17,43,39.5,10,32,42,29,18,2,11,6,-4,240
11380,12/3/22,17,133,52,97,80,18,24,75,11,26,42.3,12,32,44,32,16,6,4,4,4,240
11381,12/3/22,19,117,42,97,43.3,22,28,78.6,11,30,36.7,19,38,57,22,18,8,12,11,8,240
11381,12/3/22,27,109,40,91,78.6,15,17,88.2,14,33,42.4,10,32,42,23,21,7,13,5,-8,240
11382,12/3/22,31,99,38,98,38.8,12,16,75,11,39,28.2,10,39,49,26,23,4,12,4,-18,240
11382,12/3/22,23,117,40,92,75,25,26,96.2,12,42,28.6,10,43,53,25,18,9,9,5,18,240
11383,12/3/22,28,121,45,85,52.9,14,19,73.7,17,37,45.9,9,28,37,30,28,9,18,5,-1,240
11383,12/3/22,14,122,40,81,73.7,34,43,79.1,8,24,33.3,13,28,41,19,22,12,17,2,1,240
11384,12/3/22,40,139,46,83,55.4,32,37,86.5,15,34,44.1,8,39,47,29,28,7,26,2,20,240
11384,12/3/22,15,119,40,92,86.5,27,33,81.8,12,34,35.3,9,26,35,25,35,12,19,5,-20,240
11385,12/3/22,11,119,42,87,48.3,15,23,65.2,20,50,40,7,43,50,32,19,2,20,5,8,240
11385,12/3/22,6,111,43,93,65.2,16,24,66.7,9,27,33.3,6,38,44,28,28,7,12,1,-8,240
11386,12/3/22,24,100,35,77,45.5,20,28,71.4,10,31,32.3,7,38,45,18,17,7,20,1,-21,240
11386,12/3/22,8,121,43,100,71.4,11,14,78.6,24,61,39.3,14,36,50,27,20,7,11,5,21,240
11387,12/3/22,16,96,33,93,35.5,21,26,80.8,9,33,27.3,17,33,50,15,23,4,18,3,-27,240
11387,12/3/22,30,123,46,89,80.8,20,30,66.7,11,32,34.4,8,38,46,31,22,7,9,6,27,240
11388,12/3/22,5,96,34,87,39.1,23,26,88.5,5,24,20.8,9,35,44,15,19,9,14,4,-9,240
11388,12/3/22,21,105,39,83,88.5,15,19,78.9,12,32,37.5,8,39,47,24,17,5,22,8,9,240
11389,12/4/22,38,121,47,84,56,18,25,72,9,29,31,12,31,43,31,24,12,17,4,13,240
11389,12/4/22,26,108,38,78,72,21,26,80.8,11,28,39.3,5,24,29,23,20,9,16,2,-13,240
11390,12/4/22,22,128,47,89,52.8,24,30,80,10,30,33.3,12,32,44,25,23,13,23,10,-7,240
11390,12/4/22,25,135,48,93,80,28,35,80,11,26,42.3,13,29,42,26,18,11,21,5,7,240
11391,12/4/22,11,120,45,85,52.9,5,10,50,25,52,48.1,6,29,35,34,24,8,14,5,19,240
11391,12/4/22,14,101,40,91,50,18,20,90,3,28,10.7,14,31,45,17,14,6,15,4,-19,240
11392,12/4/22,40,111,38,84,45.2,22,28,78.6,13,36,36.1,10,34,44,20,22,8,13,4,-5,240
11392,12/4/22,29,116,41,85,78.6,24,31,77.4,10,25,40,12,37,49,19,20,5,13,6,5,240
11393,12/4/22,23,121,41,81,50.6,28,36,77.8,11,26,42.3,6,30,36,29,22,10,11,5,15,240
11393,12/4/22,9,106,41,81,77.8,16,24,66.7,8,31,25.8,9,34,43,24,22,5,19,5,-15,240
11394,12/4/22,31,95,38,87,43.7,13,18,72.2,6,31,19.4,12,28,40,19,24,5,19,3,-38,240
11394,12/4/22,28,133,49,94,72.2,16,20,80,19,37,51.4,14,31,45,38,18,5,11,0,38,240
11395,12/4/22,4,92,34,84,40.5,15,22,68.2,9,26,34.6,11,34,45,17,18,6,15,7,-11,240
11395,12/4/22,2,103,35,81,68.2,18,20,90,15,38,39.5,8,40,48,18,19,11,17,9,11,240
11396,12/4/22,10,112,37,84,44,25,30,83.3,13,35,37.1,8,31,39,26,24,7,15,7,-10,240
11396,12/4/22,19,122,43,92,83.3,21,29,72.4,15,35,42.9,12,34,46,28,21,9,14,5,10,240
