Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Game_IDs,game_id,date,team_id,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
2022-12-17,31,20,222.5,-8.5,260,-335,212,-10,3,2,11488,11488.0,2022-12-17,20.0,111.0,42.0,82.0,75.8,16.0,23.0,69.6,11.0,30.0,36.7,8.0,32.0,40.0,25.0,27.0,14.0,14.0,3.0,10.0,240.0
2022-12-17,14,29,228.0,-3.5,135,-155,202,-12,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,7,8,212.0,9.0,-365,300,199,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,21,40,227.5,2.0,-135,115,220,26,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,25,19,230.5,-11.0,450,-600,224,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,28,23,228.0,3.0,-145,125,232,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,2,26,222.5,10.5,-520,410,187,-3,2,2,11494,11494.0,2022-12-18,2.0,92.0,31.0,89.0,34.8,18.0,21.0,85.7,12.0,47.0,25.5,11.0,43.0,54.0,22.0,17.0,7.0,17.0,7.0,-3.0,240.0
2022-12-18,2,26,222.5,10.5,-520,410,187,-3,2,2,11494,11494.0,2022-12-18,26.0,95.0,33.0,86.0,85.7,17.0,19.0,89.5,12.0,29.0,41.4,6.0,40.0,46.0,20.0,18.0,9.0,13.0,3.0,3.0,240.0
2022-12-18,15,24,227.5,-1.0,-110,-110,215,-3,2,2,11495,11495.0,2022-12-18,15.0,106.0,39.0,90.0,43.3,15.0,23.0,65.2,13.0,38.0,34.2,12.0,32.0,44.0,20.0,28.0,5.0,15.0,3.0,-3.0,240.0
2022-12-18,15,24,227.5,-1.0,-110,-110,215,-3,2,2,11495,11495.0,2022-12-18,24.0,109.0,39.0,83.0,65.2,23.0,30.0,76.7,8.0,26.0,30.8,14.0,35.0,49.0,13.0,21.0,7.0,16.0,9.0,3.0,240.0
2022-12-18,10,4,227.5,-8.5,280,-340,245,-3,2,2,11496,11496.0,2022-12-18,10.0,121.0,42.0,88.0,47.7,29.0,34.0,85.3,8.0,30.0,26.7,11.0,30.0,41.0,20.0,19.0,9.0,9.0,2.0,-3.0,240.0
2022-12-18,10,4,227.5,-8.5,280,-340,245,-3,2,2,11496,11496.0,2022-12-18,4.0,124.0,44.0,80.0,85.3,21.0,23.0,91.3,15.0,29.0,51.7,4.0,31.0,35.0,26.0,24.0,5.0,13.0,8.0,3.0,240.0
2022-12-18,38,11,223.5,6.0,-230,195,236,-16,2,2,11497,11497.0,2022-12-18,38.0,110.0,40.0,95.0,42.1,17.0,22.0,77.3,13.0,33.0,39.4,18.0,25.0,43.0,21.0,22.0,6.0,14.0,2.0,-16.0,240.0
2022-12-18,38,11,223.5,6.0,-230,195,236,-16,2,2,11497,11497.0,2022-12-18,11.0,126.0,43.0,81.0,77.3,22.0,26.0,84.6,18.0,39.0,46.2,12.0,29.0,41.0,31.0,21.0,6.0,17.0,2.0,16.0,240.0
2022-12-18,22,6,234.0,-1.5,110,-130,276,24,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,9,5,235.0,9.0,-410,330,234,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,17,41,237.0,3.0,-150,130,236,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,7,40,219.5,8.5,-440,330,221,23,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,27,38,219.0,6.5,-265,225,205,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,1,26,229.5,8.5,-365,300,251,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,22,8,231.0,-6.0,200,-240,222,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,14,31,226.5,4.5,-190,160,229,-19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,23,21,227.5,-1.0,-105,-115,247,-9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,25,29,232.5,-4.0,145,-170,244,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,28,17,224.0,11.0,-610,460,234,26,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,30,5,241.5,10.0,-450,360,244,-6,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,10,40,229.0,-2.5,120,-140,237,-15,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,20,6,221.5,1.0,-120,100,216,-10,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,24,11,220.5,6.5,-240,200,226,38,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,28,41,222.5,7.0,-285,240,223,-3,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,9,19,235.0,-1.0,100,-120,196,14,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,7,21,215.5,2.5,-135,115,220,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,27,10,222.0,12.0,-675,500,206,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,24,38,217.5,2.0,-130,110,219,-7,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,4,11,224.0,10.5,-540,420,256,30,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,1,6,236.0,5.0,-200,170,218,-2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,2,15,232.0,9.5,-425,340,229,-5,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,25,29,234.0,-3.5,140,-165,199,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,22,8,228.0,-2.0,115,-135,203,-5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,14,26,223.5,1.0,-115,-105,226,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,30,17,240.0,8.0,-350,290,254,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,16,5,229.0,9.0,-380,310,231,21,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,23,31,228.5,8.5,-345,285,243,9,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,40,41,232.0,7.5,-280,235,232,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,26,31,228.5,6.0,-240,200,246,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,27,16,214.0,3.5,-165,140,233,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,4,21,230.5,2.0,-135,115,218,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,7,38,214.0,4.5,-200,170,225,-11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,1,10,234.0,9.5,-450,360,235,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,24,6,223.5,4.5,-185,150,235,-1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,2,22,226.5,10.5,-500,370,230,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,14,8,220.0,-7.0,225,-265,218,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,25,23,233.0,1.5,-125,105,253,-3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,20,15,224.5,6.5,-240,200,219,-3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,9,29,233.0,5.5,-210,180,227,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,30,41,239.0,7.5,-305,255,236,-14,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,28,19,226.0,-3.0,130,-150,225,-25,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,17,5,243.0,2.5,-140,120,264,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,24,27,215.5,-2.0,105,-125,231,-7,2,2,11542,11542.0,2022-12-25,24.0,112.0,43.0,90.0,47.8,14.0,17.0,82.4,12.0,32.0,37.5,12.0,34.0,46.0,30.0,19.0,4.0,8.0,6.0,-7.0,240.0
2022-12-25,24,27,215.5,-2.0,105,-125,231,-7,2,2,11542,11542.0,2022-12-25,27.0,119.0,39.0,77.0,82.4,23.0,29.0,79.3,18.0,39.0,46.2,5.0,27.0,32.0,22.0,19.0,5.0,8.0,2.0,7.0,240.0
2022-12-25,8,17,232.0,7.5,-295,245,239,9,2,2,11543,11543.0,2022-12-25,8.0,124.0,44.0,84.0,52.4,18.0,25.0,72.0,18.0,44.0,40.9,11.0,27.0,38.0,31.0,26.0,6.0,11.0,3.0,9.0,240.0
2022-12-25,8,17,232.0,7.5,-295,245,239,9,2,2,11543,11543.0,2022-12-25,17.0,115.0,39.0,80.0,72.0,28.0,32.0,87.5,9.0,28.0,32.1,6.0,29.0,35.0,18.0,23.0,5.0,10.0,2.0,-9.0,240.0
2022-12-25,2,21,226.5,5.5,-205,175,257,21,2,2,11544,11544.0,2022-12-25,2.0,139.0,50.0,85.0,58.8,20.0,25.0,80.0,19.0,39.0,48.7,5.0,30.0,35.0,29.0,18.0,9.0,12.0,1.0,21.0,240.0
2022-12-25,2,21,226.5,5.5,-205,175,257,21,2,2,11544,11544.0,2022-12-25,21.0,118.0,42.0,84.0,80.0,21.0,27.0,77.8,13.0,36.0,36.1,8.0,31.0,39.0,22.0,16.0,8.0,15.0,1.0,-21.0,240.0
2022-12-25,11,19,234.5,-6.5,195,-240,232,14,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,9,28,229.5,4.5,-165,135,253,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,7,4,219.5,2.0,-125,105,242,-8,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,10,16,222.5,-5.5,185,-215,273,-11,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,20,22,222.5,1.0,-115,-105,223,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,23,15,234.0,1.5,-130,110,206,20,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,6,14,231.5,7.0,-260,220,251,-15,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,31,40,235.5,-4.5,150,-185,248,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,29,5,239.0,5.5,-210,180,237,11,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,26,17,237.5,3.0,-145,125,239,-19,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,41,27,225.0,-4.5,160,-190,227,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,38,16,218.5,3.5,-165,140,237,-11,4,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,15,1,238.5,-1.5,100,-120,243,15,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,2,14,229.5,15.0,-1400,850,228,24,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,19,28,224.5,8.0,-305,255,233,-17,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,25,31,235.5,7.0,-255,215,244,16,4,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,8,24,216.5,5.5,-215,185,247,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,11,5,239.5,5.5,-210,180,215,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,30,9,237.5,-3.0,130,-150,219,-7,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,41,28,220.5,-2.0,105,-125,229,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,10,26,228.5,-1.0,-105,-115,222,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,1,4,229.5,-7.0,235,-280,215,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,20,17,227.5,9.0,-410,330,210,14,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,6,21,230.5,-3.0,120,-140,232,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,23,22,233.5,6.5,-240,200,237,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,30,9,237.5,3.0,-155,135,253,1,1,1,11563,11563.0,2022-12-28,30.0,106.0,40.0,82.0,48.8,16.0,19.0,84.2,10.0,35.0,28.6,8.0,31.0,39.0,20.0,18.0,8.0,16.0,2.0,-7.0,240.0
2022-12-28,30,9,237.5,3.0,-155,135,253,1,1,1,11563,11563.0,2022-12-28,9.0,113.0,41.0,86.0,84.2,18.0,21.0,85.7,13.0,37.0,35.1,10.0,30.0,40.0,34.0,18.0,12.0,13.0,3.0,7.0,240.0
2022-12-28,11,40,232.5,-4.5,155,-180,219,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,15,7,230.5,-5.5,165,-205,261,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,5,25,238.0,2.5,-135,115,234,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,2,16,221.5,8.5,-380,290,226,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,38,19,217.5,-9.5,500,-750,225,-13,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,31,24,233.5,1.5,-140,110,237,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,8,14,224.5,15.5,-1450,800,243,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,26,41,226.5,-4.5,155,-180,219,-19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,1,17,254.5,8.5,-400,300,251,-9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,38,28,222.5,2.0,-130,110,217,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,21,22,229.5,7.5,-285,240,237,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,6,10,231.0,7.5,-300,250,250,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,23,27,230.0,-1.5,100,-120,243,11,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,9,20,224.5,4.5,-190,160,243,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,11,29,234.0,-1.0,-105,-115,230,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,30,40,242.0,3.5,-155,135,251,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,15,16,232.0,-2.5,125,-145,261,1,2,2,11587,11587.0,2022-12-31,15.0,131.0,46.0,88.0,52.3,25.0,29.0,86.2,14.0,38.0,36.8,8.0,28.0,36.0,28.0,20.0,10.0,12.0,4.0,1.0,240.0
2022-12-31,15,16,232.0,-2.5,125,-145,261,1,2,2,11587,11587.0,2022-12-31,16.0,130.0,43.0,80.0,86.2,28.0,29.0,96.6,16.0,34.0,47.1,8.0,31.0,39.0,23.0,23.0,7.0,16.0,6.0,-1.0,240.0
2022-12-31,5,4,237.5,-6.0,200,-240,229,-17,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,6,7,224.0,-1.5,100,-120,205,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,14,24,223.0,-4.0,145,-170,196,-20,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,31,8,231.5,-7.0,230,-275,251,-1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,22,10,232.5,7.5,-275,230,220,-12,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,25,27,225.0,-2.5,125,-145,211,-19,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,19,23,237.0,6.5,-240,200,217,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,40,20,225.5,4.5,-180,155,249,-3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,19,30,239.5,4.0,-170,145,226,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,9,2,234.0,-3.5,145,-170,234,12,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,21,41,220.5,2.5,-140,120,213,-23,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,24,28,219.0,3.0,-145,125,185,19,2,3,11599,11599.0,2023-01-02,24.0,102.0,36.0,74.0,48.6,17.0,25.0,68.0,13.0,33.0,39.4,5.0,40.0,45.0,26.0,13.0,1.0,8.0,2.0,19.0,240.0
2023-01-02,24,28,219.0,3.0,-145,125,185,19,2,3,11599,11599.0,2023-01-02,28.0,83.0,34.0,87.0,68.0,5.0,7.0,71.4,10.0,37.0,27.0,5.0,31.0,36.0,22.0,17.0,4.0,8.0,0.0,-19.0,240.0
2023-01-02,27,23,228.5,4.5,-190,160,231,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,5,17,241.5,2.0,-130,110,236,-6,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,7,6,225.0,4.0,-170,145,279,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,15,38,232.0,-1.5,110,-130,236,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,4,31,237.0,12.0,-800,575,242,36,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,22,9,232.5,-3.5,140,-165,235,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,14,8,227.5,-7.0,230,-275,217,-5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,11,1,236.5,1.5,-120,100,284,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,29,10,231.5,9.0,-410,330,241,29,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,16,20,217.5,-1.0,-105,-115,210,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,25,2,228.5,-11.0,460,-610,267,33,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,21,41,232.5,7.5,-295,245,236,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,40,30,242.5,3.5,-150,130,232,-2,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,5,19,236.5,-7.5,250,-300,238,-24,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,7,28,216.0,5.5,-215,185,178,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,26,25,230.0,-1.0,-105,-115,241,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,27,15,233.0,5.0,-200,170,255,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,24,31,225.5,10.5,-450,360,231,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,38,21,223.0,5.5,-210,180,205,-3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,23,14,229.0,7.0,-275,230,227,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,22,29,233.5,-1.5,105,-125,219,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,6,4,234.0,-5.0,170,-200,233,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,30,1,245.0,2.0,-125,105,237,-3,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,17,20,223.5,-8.5,285,-345,221,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,11,10,232.0,6.5,-260,220,241,-3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,26,19,230.0,-6.5,205,-255,238,-8,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,8,2,228.5,-3.5,130,-160,219,-29,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,14,40,232.0,-7.0,225,-265,245,-17,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,9,16,229.5,4.5,-190,160,213,31,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,27,6,234.5,5.5,-215,175,238,-14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,15,29,237.5,-1.5,-110,-120,207,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,23,4,232.0,-4.5,160,-190,210,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,38,24,214.5,4.5,-185,150,220,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,25,41,232.0,-1.0,-105,-115,237,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,31,10,236.5,1.5,-120,100,230,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,21,5,230.0,10.0,-490,360,247,-29,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,22,16,224.0,5.5,-215,185,243,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,9,7,221.5,4.5,-200,170,229,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,28,20,212.5,-1.5,-110,-120,200,-8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,17,1,242.5,-3.5,125,-155,244,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,31,2,234.0,-15.5,800,-1450,237,-5,1,2,11640,11640.0,2023-01-07,31.0,116.0,49.0,100.0,49.0,11.0,14.0,78.6,7.0,25.0,28.0,12.0,39.0,51.0,25.0,20.0,6.0,13.0,3.0,-5.0,240.0
2023-01-07,31,2,234.0,-15.5,800,-1450,237,-5,1,2,11640,11640.0,2023-01-07,2.0,121.0,47.0,95.0,78.6,12.0,18.0,66.7,15.0,34.0,44.1,8.0,35.0,43.0,30.0,15.0,6.0,14.0,10.0,5.0,240.0
2023-01-07,8,23,223.5,6.5,-280,220,244,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,6,40,239.5,-2.5,120,-140,244,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,11,26,231.5,6.5,-250,210,216,-14,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,30,17,243.0,7.5,-305,255,270,-2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,10,27,229.0,-5.5,180,-220,234,-12,2,2,11645,11645.0,2023-01-08,10.0,111.0,44.0,87.0,50.6,15.0,18.0,83.3,8.0,23.0,34.8,10.0,33.0,43.0,25.0,20.0,9.0,23.0,2.0,-12.0,240.0
2023-01-08,10,27,229.0,-5.5,180,-220,234,-12,2,2,11645,11645.0,2023-01-08,27.0,123.0,46.0,94.0,83.3,20.0,23.0,87.0,11.0,37.0,29.7,14.0,30.0,44.0,24.0,17.0,12.0,14.0,5.0,12.0,240.0
2023-01-08,38,29,226.5,3.0,-160,130,222,12,2,2,11646,11646.0,2023-01-08,38.0,117.0,40.0,91.0,44.0,25.0,29.0,86.2,12.0,31.0,38.7,13.0,28.0,41.0,26.0,28.0,12.0,10.0,8.0,12.0,240.0
2023-01-08,38,29,226.5,3.0,-160,130,222,12,2,2,11646,11646.0,2023-01-08,29.0,105.0,34.0,76.0,86.2,28.0,37.0,75.7,9.0,30.0,30.0,10.0,32.0,42.0,19.0,24.0,5.0,24.0,4.0,-12.0,240.0
2023-01-08,15,5,239.5,5.5,-210,170,227,5,2,2,11647,11647.0,2023-01-08,15.0,116.0,38.0,87.0,43.7,27.0,33.0,81.8,13.0,38.0,34.2,8.0,33.0,41.0,27.0,22.0,14.0,16.0,7.0,5.0,240.0
2023-01-08,15,5,239.5,5.5,-210,170,227,5,2,2,11647,11647.0,2023-01-08,5.0,111.0,38.0,88.0,81.8,24.0,27.0,88.9,11.0,33.0,33.3,13.0,36.0,49.0,25.0,26.0,8.0,18.0,4.0,-5.0,240.0
2023-01-08,19,40,234.5,5.5,-235,190,241,5,3,1,11649,11649.0,2023-01-08,19.0,123.0,46.0,102.0,45.1,16.0,22.0,72.7,15.0,38.0,39.5,13.0,26.0,39.0,28.0,19.0,16.0,10.0,7.0,5.0,240.0
2023-01-08,19,40,234.5,5.5,-235,190,241,5,3,1,11649,11649.0,2023-01-08,40.0,118.0,45.0,88.0,72.7,18.0,22.0,81.8,10.0,32.0,31.3,8.0,38.0,46.0,29.0,18.0,7.0,21.0,9.0,-5.0,240.0
2023-01-08,20,4,223.5,-2.0,105,-135,203,-1,2,2,11648,11648.0,2023-01-08,20.0,101.0,38.0,92.0,41.3,12.0,17.0,70.6,13.0,35.0,37.1,16.0,25.0,41.0,22.0,17.0,8.0,12.0,4.0,-1.0,240.0
2023-01-08,20,4,223.5,-2.0,105,-135,203,-1,2,2,11648,11648.0,2023-01-08,4.0,102.0,39.0,76.0,70.6,12.0,15.0,80.0,12.0,33.0,36.4,6.0,34.0,40.0,22.0,21.0,8.0,19.0,8.0,1.0,240.0
2023-01-08,25,8,227.0,4.0,-175,150,229,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,14,22,232.5,-3.5,135,-165,200,-8,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,28,7,216.5,-5.5,165,-205,210,-14,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,16,1,233.0,2.5,-135,115,220,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,41,23,227.5,1.5,-120,100,244,-20,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,2,6,236.0,9.0,-410,330,206,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,24,21,218.5,1.0,-120,-110,218,-4,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,19,31,233.5,10.5,-540,390,234,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,9,17,237.0,13.0,-825,550,231,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,30,26,236.5,6.5,-265,210,247,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,27,10,225.5,14.5,-1250,800,263,31,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,38,5,228.5,7.5,-320,250,252,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,20,25,221.0,1.5,-120,100,223,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,40,7,226.5,-2.5,115,-145,230,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,29,26,228.5,8.5,-350,270,215,-3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,11,28,230.0,12.0,-800,575,238,-12,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,16,8,224.5,1.5,-125,-105,214,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,10,22,233.5,-6.5,215,-255,253,17,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,41,6,228.0,-1.0,100,-120,197,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,24,15,226.5,4.5,-205,165,232,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,1,21,229.5,-4.5,165,-205,219,-9,3,2,,,,,,,,,,,,,,,,,,,,,,,,
